"PVWatts: Hourly PV Performance Data"
"Requested Location:","sioux falls"
"Location:","Lat, Lon: 43.49, -96.74"
"Lat (deg N):","43.49"
"Long (deg W):","96.74"
"Elev (m):","447.35998535156"
"DC System Size (kW):","500"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.104"
"Capacity Factor (%)","15.9"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"11","30","14","835","55","-6","1","549.341","13.311","241342.766","232285.625"
"11","30","15","695","44","-6","1","353.896","6.49","153074.688","146899.5"
"11","30","16","332","18","-8","0","113.566","-1.548","45466.816","42021.305"
"11","30","17","0","0","-9","0","0","-9","0","0"
"11","30","18","0","0","-6","5","0","-6","0","0"
"11","30","19","0","0","-7","5","0","-7","0","0"
"11","30","20","0","0","-8","5","0","-8","0","0"
"11","30","21","0","0","-9","5","0","-9","0","0"
"11","30","22","0","0","-9","5","0","-9","0","0"
"11","30","23","0","0","-10","5","0","-10","0","0"
"12","1","0","0","0","-10","5","0","-10","0","0"
"12","1","1","0","0","-11","5","0","-11","0","0"
"12","1","2","0","0","-11","5","0","-11","0","0"
"12","1","3","0","0","-11","4","0","-11","0","0"
"12","1","4","0","0","-11","4","0","-11","0","0"
"12","1","5","0","0","-11","4","0","-11","0","0"
"12","1","6","0","0","-11","3","0","-11","0","0"
"12","1","7","0","0","-11","3","0","-11","0","0"
"12","1","8","516","36","-10","3","221.097","-6.335","96042.477","91421.273"
"12","1","9","734","61","-9","4","442","-0.315","202428.234","194713.078"
"12","1","10","832","73","-7","3","610.383","7.616","277647.656","267237"
"12","1","11","877","77","-6","3","708.028","11.418","319595.875","307499.281"
"12","1","12","862","84","-4","3","719.826","13.891","321905.25","309712.063"
"12","1","13","823","83","-3","3","655.618","13.342","292693.563","281693.25"
"12","1","14","743","73","-3","2","520.682","11.849","230655.188","221977.828"
"12","1","15","0","66","-3","1","66.897","-0.305","32157.209","28989.484"
"12","1","16","0","11","-3","0","10.414","-6.2","5129.96","2485.788"
"12","1","17","0","0","-3","0","0","-3","0","0"
"12","1","18","0","0","-3","0","0","-3","0","0"
"12","1","19","0","0","-4","0","0","-4","0","0"
"12","1","20","0","0","-4","1","0","-4","0","0"
"12","1","21","0","0","-4","1","0","-4","0","0"
"12","1","22","0","0","-4","2","0","-4","0","0"
"12","1","23","0","0","-4","2","0","-4","0","0"
"12","2","0","0","0","-4","2","0","-4","0","0"
"12","2","1","0","0","-4","2","0","-4","0","0"
"12","2","2","0","0","-4","2","0","-4","0","0"
"12","2","3","0","0","-4","1","0","-4","0","0"
"12","2","4","0","0","-5","0","0","-5","0","0"
"12","2","5","0","0","-6","0","0","-6","0","0"
"12","2","6","0","0","-6","1","0","-6","0","0"
"12","2","7","0","0","-6","2","0","-6","0","0"
"12","2","8","403","39","-5","2","186.375","-1.908","80210.688","75977.961"
"12","2","9","627","72","-3","3","403.78","5.723","180724.328","173708.703"
"12","2","10","396","118","-2","2","393.73","8.436","179432.609","172457.516"
"12","2","11","779","103","-1","2","672.998","16.951","296552.531","285398.281"
"12","2","12","797","103","-1","2","698.835","18.595","306071.469","294532.75"
"12","2","13","784","95","-1","2","646.714","17.301","283738.313","273091"
"12","2","14","36","118","-1","2","147.512","3.454","69442.75","65463.602"
"12","2","15","518","46","-1","1","284.544","6.821","123585.594","118244.109"
"12","2","16","0","25","-2","1","25.693","-2.205","12448.885","9668.299"
"12","2","17","0","0","-4","1","0","-4","0","0"
"12","2","18","0","0","-5","1","0","-5","0","0"
"12","2","19","0","0","-6","1","0","-6","0","0"
"12","2","20","0","0","-7","1","0","-7","0","0"
"12","2","21","0","0","-7","1","0","-7","0","0"
"12","2","22","0","0","-7","1","0","-7","0","0"
"12","2","23","0","0","-7","2","0","-7","0","0"
"12","3","0","0","0","-7","2","0","-7","0","0"
"12","3","1","0","0","-7","3","0","-7","0","0"
"12","3","2","0","0","-6","3","0","-6","0","0"
"12","3","3","0","0","-6","3","0","-6","0","0"
"12","3","4","0","0","-6","3","0","-6","0","0"
"12","3","5","0","0","-6","4","0","-6","0","0"
"12","3","6","0","0","-5","4","0","-5","0","0"
"12","3","7","0","0","-5","4","0","-5","0","0"
"12","3","8","0","24","-5","5","22.756","-6.058","11203.026","8445.943"
"12","3","9","80","95","-4","5","148.638","-2.529","70987.766","66972.758"
"12","3","10","82","141","-3","6","203.269","-0.54","97178.734","92528.922"
"12","3","11","151","172","-2","6","300.124","2.247","141986.859","136132.734"
"12","3","12","193","177","-1","6","337.543","4.04","158461.734","152127.266"
"12","3","13","170","161","-1","6","296.27","3.36","139260.453","133483.859"
"12","3","14","139","124","-1","5","220.65","2.36","103530.711","98719.266"
"12","3","15","98","71","-1","4","123.903","0.554","57574.563","53864.91"
"12","3","16","0","14","-1","3","13.265","-2.279","6429.069","3760.975"
"12","3","17","0","0","-2","2","0","-2","0","0"
"12","3","18","0","0","-2","2","0","-2","0","0"
"12","3","19","0","0","-3","1","0","-3","0","0"
"12","3","20","0","0","-4","1","0","-4","0","0"
"12","3","21","0","0","-4","2","0","-4","0","0"
"12","3","22","0","0","-4","3","0","-4","0","0"
"12","3","23","0","0","-5","4","0","-5","0","0"
"12","4","0","0","0","-6","5","0","-6","0","0"
"12","4","1","0","0","-7","5","0","-7","0","0"
"12","4","2","0","0","-7","5","0","-7","0","0"
"12","4","3","0","0","-8","4","0","-8","0","0"
"12","4","4","0","0","-8","4","0","-8","0","0"
"12","4","5","0","0","-9","4","0","-9","0","0"
"12","4","6","0","0","-8","4","0","-8","0","0"
"12","4","7","0","0","-8","4","0","-8","0","0"
"12","4","8","416","38","-7","4","187.22","-4.524","81037.57","76785.016"
"12","4","9","677","66","-6","5","418.308","1.064","190413.125","183089.547"
"12","4","10","391","117","-5","5","387.87","1.852","181755.141","174707.078"
"12","4","11","842","89","-3","5","692.365","9.783","314698.625","302805.594"
"12","4","12","853","91","-3","5","717.13","10.773","325069.656","312743.406"
"12","4","13","827","88","-3","5","665.131","9.796","301574.281","290218.031"
"12","4","14","372","108","-3","5","348.276","3.489","161146.844","154732.172"
"12","4","15","327","60","-3","4","218.752","0.964","98691.969","94003.93"
"12","4","16","0","28","-4","3","29.838","-4.589","14600.997","11779.542"
"12","4","17","0","0","-5","3","0","-5","0","0"
"12","4","18","0","0","-6","3","0","-6","0","0"
"12","4","19","0","0","-7","3","0","-7","0","0"
"12","4","20","0","0","-7","3","0","-7","0","0"
"12","4","21","0","0","-8","3","0","-8","0","0"
"12","4","22","0","0","-8","3","0","-8","0","0"
"12","4","23","0","0","-9","3","0","-9","0","0"
"12","5","0","0","0","-9","3","0","-9","0","0"
"12","5","1","0","0","-9","3","0","-9","0","0"
"12","5","2","0","0","-9","3","0","-9","0","0"
"12","5","3","0","0","-9","3","0","-9","0","0"
"12","5","4","0","0","-9","3","0","-9","0","0"
"12","5","5","0","0","-9","2","0","-9","0","0"
"12","5","6","0","0","-10","2","0","-10","0","0"
"12","5","7","0","0","-9","2","0","-9","0","0"
"12","5","8","0","34","-8","3","34.401","-9.14","17150.291","14279.977"
"12","5","9","683","68","-7","3","421.671","1.799","191244.609","183894.281"
"12","5","10","144","140","-6","3","247.887","-0.45","118100.492","112906.945"
"12","5","11","385","143","-5","3","443.414","4.913","206576.781","198723.906"
"12","5","12","282","165","-5","4","394.602","3.108","185717.344","178543.891"
"12","5","13","246","160","-5","4","354.249","2.099","167147.078","160551.25"
"12","5","14","0","81","-5","3","79.055","-3.928","38579.727","35279.605"
"12","5","15","520","67","-5","3","306.593","1.019","137172.859","131455.266"
"12","5","16","0","27","-6","2","28.497","-6.264","14041.238","11230.446"
"12","5","17","0","0","-7","1","0","-7","0","0"
"12","5","18","0","0","-8","1","0","-8","0","0"
"12","5","19","0","0","-9","1","0","-9","0","0"
"12","5","20","0","0","-10","0","0","-10","0","0"
"12","5","21","0","0","-10","0","0","-10","0","0"
"12","5","22","0","0","-10","0","0","-10","0","0"
"12","5","23","0","0","-11","0","0","-11","0","0"
"12","6","0","0","0","-11","0","0","-11","0","0"
"12","6","1","0","0","-12","1","0","-12","0","0"
"12","6","2","0","0","-12","1","0","-12","0","0"
"12","6","3","0","0","-11","1","0","-11","0","0"
"12","6","4","0","0","-11","2","0","-11","0","0"
"12","6","5","0","0","-11","2","0","-11","0","0"
"12","6","6","0","0","-11","2","0","-11","0","0"
"12","6","7","0","0","-11","2","0","-11","0","0"
"12","6","8","338","41","-10","2","162.747","-7.569","71829.297","67794.695"
"12","6","9","95","92","-9","2","152.156","-6.224","73556.305","69481.297"
"12","6","10","375","117","-8","2","376.675","1.154","177000.516","170101.391"
"12","6","11","788","102","-6","2","672.101","12.074","302467.406","291075.031"
"12","6","12","809","101","-5","2","700.201","14.821","311768.969","299996.875"
"12","6","13","793","93","-4","1","647.139","18.311","282468","271870.281"
"12","6","14","730","79","-4","1","518.042","14.101","227172.922","218617.469"
"12","6","15","582","57","-5","0","323.075","10.931","137905.938","132167.672"
"12","6","16","219","18","-7","0","86.72","-1.997","35797.484","32555.092"
"12","6","17","0","0","-8","0","0","-8","0","0"
"12","6","18","0","0","-9","1","0","-9","0","0"
"12","6","19","0","0","-10","1","0","-10","0","0"
"12","6","20","0","0","-10","1","0","-10","0","0"
"12","6","21","0","0","-11","1","0","-11","0","0"
"12","6","22","0","0","-11","1","0","-11","0","0"
"12","6","23","0","0","-11","1","0","-11","0","0"
"12","7","0","0","0","-11","1","0","-11","0","0"
"12","7","1","0","0","-11","1","0","-11","0","0"
"12","7","2","0","0","-12","1","0","-12","0","0"
"12","7","3","0","0","-12","1","0","-12","0","0"
"12","7","4","0","0","-12","1","0","-12","0","0"
"12","7","5","0","0","-12","1","0","-12","0","0"
"12","7","6","0","0","-13","1","0","-13","0","0"
"12","7","7","0","0","-12","2","0","-12","0","0"
"12","7","8","345","39","-11","2","162.43","-8.572","71729.125","67696.859"
"12","7","9","340","77","-10","1","264.174","-2.596","123216.773","117885.305"
"12","7","10","633","75","-8","0","485.699","11.766","216816.297","208618.078"
"12","7","11","657","88","-6","0","566.099","18.231","247810.922","238519.813"
"12","7","12","678","88","-5","0","593.04","20.661","257142.828","247508.688"
"12","7","13","650","84","-4","1","542.451","14.585","240856.047","231816.406"
"12","7","14","722","78","-4","1","512.219","13.384","225325.531","216834.391"
"12","7","15","539","43","-4","0","289.765","10.607","123571.781","118230.672"
"12","7","16","0","23","-6","0","23.239","-4.067","11347.409","8587.607"
"12","7","17","0","0","-7","0","0","-7","0","0"
"12","7","18","0","0","-8","0","0","-8","0","0"
"12","7","19","0","0","-8","0","0","-8","0","0"
"12","7","20","0","0","-8","0","0","-8","0","0"
"12","7","21","0","0","-9","0","0","-9","0","0"
"12","7","22","0","0","-9","0","0","-9","0","0"
"12","7","23","0","0","-9","0","0","-9","0","0"
"12","8","0","0","0","-9","0","0","-9","0","0"
"12","8","1","0","0","-9","0","0","-9","0","0"
"12","8","2","0","0","-9","0","0","-9","0","0"
"12","8","3","0","0","-9","0","0","-9","0","0"
"12","8","4","0","0","-10","0","0","-10","0","0"
"12","8","5","0","0","-10","0","0","-10","0","0"
"12","8","6","0","0","-11","0","0","-11","0","0"
"12","8","7","0","0","-12","1","0","-12","0","0"
"12","8","8","306","40","-11","1","153.726","-8.456","68346.234","64392.426"
"12","8","9","561","80","-9","2","370.902","0.018","169827.203","163149.594"
"12","8","10","494","97","-7","1","422.855","6.772","193337.234","185919.344"
"12","8","11","779","103","-6","1","664.557","15.602","294318.375","283253.375"
"12","8","12","651","149","-4","1","640.329","17.933","281455.875","270897.563"
"12","8","13","634","137","-4","1","589.179","16.257","260022.297","250281"
"12","8","14","543","78","-4","1","411.911","10.473","183899.266","176783.5"
"12","8","15","352","57","-4","2","225.854","1.814","101273.555","96519.883"
"12","8","16","0","18","-5","2","17.128","-5.923","8427.579","5722.438"
"12","8","17","0","0","-6","2","0","-6","0","0"
"12","8","18","0","0","-6","2","0","-6","0","0"
"12","8","19","0","0","-6","2","0","-6","0","0"
"12","8","20","0","0","-6","3","0","-6","0","0"
"12","8","21","0","0","-6","3","0","-6","0","0"
"12","8","22","0","0","-6","4","0","-6","0","0"
"12","8","23","0","0","-5","4","0","-5","0","0"
"12","9","0","0","0","-5","4","0","-5","0","0"
"12","9","1","0","0","-5","4","0","-5","0","0"
"12","9","2","0","0","-5","4","0","-5","0","0"
"12","9","3","0","0","-4","4","0","-4","0","0"
"12","9","4","0","0","-4","3","0","-4","0","0"
"12","9","5","0","0","-4","2","0","-4","0","0"
"12","9","6","0","0","-4","1","0","-4","0","0"
"12","9","7","0","0","-4","1","0","-4","0","0"
"12","9","8","111","34","-3","2","80.823","-2.967","36404.352","33149.414"
"12","9","9","145","88","-2","2","170.56","0.943","79421.914","75208.063"
"12","9","10","758","67","0","3","545.288","12.099","242578.453","233476.859"
"12","9","11","826","69","1","4","651.847","15.015","289110.438","278252.094"
"12","9","12","844","68","2","4","679.143","16.84","299317.594","288052.375"
"12","9","13","824","64","3","4","628.298","16.777","275806.406","265466.781"
"12","9","14","761","56","4","3","505.312","16.279","218954.047","210682.734"
"12","9","15","411","53","2","2","247.976","8.697","107528.82","102614.086"
"12","9","16","0","26","0","2","27.23","-0.524","13101.119","10308.184"
"12","9","17","0","0","0","3","0","0","0","0"
"12","9","18","0","0","0","3","0","0","0","0"
"12","9","19","0","0","0","3","0","0","0","0"
"12","9","20","0","0","0","3","0","0","0","0"
"12","9","21","0","0","0","3","0","0","0","0"
"12","9","22","0","0","-1","3","0","-1","0","0"
"12","9","23","0","0","-1","3","0","-1","0","0"
"12","10","0","0","0","-1","2","0","-1","0","0"
"12","10","1","0","0","-2","2","0","-2","0","0"
"12","10","2","0","0","-2","2","0","-2","0","0"
"12","10","3","0","0","-2","1","0","-2","0","0"
"12","10","4","0","0","-3","1","0","-3","0","0"
"12","10","5","0","0","-3","1","0","-3","0","0"
"12","10","6","0","0","-3","1","0","-3","0","0"
"12","10","7","0","0","-3","2","0","-3","0","0"
"12","10","8","434","27","-2","2","172.145","0.675","71255.266","67234.039"
"12","10","9","123","88","-1","2","160.186","1.998","74437.078","70341.391"
"12","10","10","125","135","1","2","229.874","5.918","106604.375","101713.625"
"12","10","11","211","162","2","3","327.382","8.896","150211.578","144120.156"
"12","10","12","418","142","3","3","470.109","13.641","210903.547","202905.703"
"12","10","13","51","150","4","3","195.899","8.306","90468.609","85986.297"
"12","10","14","0","84","3","3","82.483","3.705","38981.156","35672.652"
"12","10","15","55","68","1","3","97.119","1.738","45297.262","41855.375"
"12","10","16","0","12","0","3","11.364","-1.398","5487.874","2837.124"
"12","10","17","0","0","0","4","0","0","0","0"
"12","10","18","0","0","0","4","0","0","0","0"
"12","10","19","0","0","0","4","0","0","0","0"
"12","10","20","0","0","0","4","0","0","0","0"
"12","10","21","0","0","0","5","0","0","0","0"
"12","10","22","0","0","0","5","0","0","0","0"
"12","10","23","0","0","0","5","0","0","0","0"
"12","11","0","0","0","-1","5","0","-1","0","0"
"12","11","1","0","0","-2","6","0","-2","0","0"
"12","11","2","0","0","-4","8","0","-4","0","0"
"12","11","3","0","0","-6","9","0","-6","0","0"
"12","11","4","0","0","-7","9","0","-7","0","0"
"12","11","5","0","0","-8","10","0","-8","0","0"
"12","11","6","0","0","-9","10","0","-9","0","0"
"12","11","7","0","0","-10","10","0","-10","0","0"
"12","11","8","0","12","-10","10","11.358","-10.788","5700.267","3045.608"
"12","11","9","0","30","-11","10","28.432","-11.564","14313.556","11497.578"
"12","11","10","0","31","-11","11","29.383","-11.505","14788.917","11963.877"
"12","11","11","0","26","-11","11","24.644","-11.561","12406.116","9626.339"
"12","11","12","0","91","-11","11","87.731","-10.819","44034.258","40619.281"
"12","11","13","7","132","-11","11","137.793","-10.192","68943.383","64975.781"
"12","11","14","0","18","-11","11","17.046","-11.59","8582.35","5874.326"
"12","11","15","0","42","-11","11","39.92","-11.388","20082.363","17155.256"
"12","11","16","0","7","-11","10","6.621","-11.821","3336.504","725.152"
"12","11","17","0","0","-12","10","0","-12","0","0"
"12","11","18","0","0","-12","9","0","-12","0","0"
"12","11","19","0","0","-13","9","0","-13","0","0"
"12","11","20","0","0","-14","8","0","-14","0","0"
"12","11","21","0","0","-15","8","0","-15","0","0"
"12","11","22","0","0","-16","7","0","-16","0","0"
"12","11","23","0","0","-17","7","0","-17","0","0"
"12","12","0","0","0","-17","6","0","-17","0","0"
"12","12","1","0","0","-18","6","0","-18","0","0"
"12","12","2","0","0","-18","5","0","-18","0","0"
"12","12","3","0","0","-18","5","0","-18","0","0"
"12","12","4","0","0","-19","5","0","-19","0","0"
"12","12","5","0","0","-19","4","0","-19","0","0"
"12","12","6","0","0","-19","4","0","-19","0","0"
"12","12","7","0","0","-19","4","0","-19","0","0"
"12","12","8","15","30","-18","4","37.515","-18.874","19018.258","16111.836"
"12","12","9","54","85","-16","4","117.965","-14.982","59330.988","55582.109"
"12","12","10","67","132","-14","5","183.629","-11.675","91893.836","87376.227"
"12","12","11","72","161","-13","4","223.705","-9.28","111184.117","106173.922"
"12","12","12","176","170","-12","4","316.439","-6.11","154967.844","148736.922"
"12","12","13","867","78","-12","4","671.481","2.023","314479.438","302595.5"
"12","12","14","822","64","-12","3","548.62","1.905","253190.344","243702.297"
"12","12","15","694","46","-13","2","356.032","-2.765","160268.063","153879.688"
